metaDateCreated,date_time,state,county,sample_type,Sample_ID,store_group/store_name,store_group/store_brand,group_farm/farm_name,group_farm/followup,group_farm/farm_email,farm_variety,farm_practice,vegetable_quality,soil_group/soil_type,soil_group/soil_organic_matter,soil_group/soil_slope,soil3.Depth,soil3.display_respiration.data.ugc_gsoil,soil3.scan_vis.data.device_battery,soil3.scan_vis.data.device_id,soil3.scan_vis.data.median_365,soil3.scan_vis.data.median_385,soil3.scan_vis.data.median_450,soil3.scan_vis.data.median_500,soil3.scan_vis.data.median_530,soil3.scan_vis.data.median_587,soil3.scan_vis.data.median_632,soil3.scan_vis.data.median_850,soil3.scan_vis.data.median_880,soil3.scan_vis.data.median_940,soil3.display_loi.data.Organic_Matter,soil3.display_loi.data.Total Organic C %,soil3.xrf.data.elements,soil3.xrf.data.elements_ppm,soil3.xrf.data.elements_photons,soil9.Depth,soil9.display_respiration.data.ugc_gsoil,soil9.scan_vis.data.device_battery,soil9.scan_vis.data.device_id,soil9.scan_vis.data.median_365,soil9.scan_vis.data.median_385,soil9.scan_vis.data.median_450,soil9.scan_vis.data.median_500,soil9.scan_vis.data.median_530,soil9.scan_vis.data.median_587,soil9.scan_vis.data.median_632,soil9.scan_vis.data.median_850,soil9.scan_vis.data.median_880,soil9.scan_vis.data.median_940,soil9.display_loi.data.Organic_Matter,soil9.display_loi.data.Total Organic C %,soil9.xrf.data.elements,soil9.xrf.data.elements_ppm,soil9.xrf.data.elements_photons,carrots.metaDateCreated,carrots.carrot_diameter,carrots.supernatant.data.median_850,carrots.supernatant.data.median_880,carrots.supernatant.data.median_940,carrots.supernatant.data.median_365,carrots.supernatant.data.median_385,carrots.supernatant.data.median_450,carrots.supernatant.data.median_500,carrots.supernatant.data.median_530,carrots.supernatant.data.median_587,carrots.supernatant.data.median_632,carrots.sample_quality,carrots.xrf.data.elements,carrots.xrf.data.elements_ppm,carrots.xrf.data.elements_photons,carrots.veg_results.data.polyphenolsMgGae100gFw,carrots.veg_results.data.proteinMgPer100g,carrots.veg_results.data.antioxidentsFrap,carrots.veg_results.data.moistureContent,carrots.carrot_color,carrots.carrotscan.median_365,carrots.carrotscan.median_385,carrots.carrotscan.median_450,carrots.carrotscan.median_500,carrots.carrotscan.median_530,carrots.carrotscan.median_587,carrots.carrotscan.median_632,carrots.carrotscan.median_850,carrots.carrotscan.median_880,carrots.carrotscan.median_940,spinach.metaDateCreated,spinach.supernatant.data.median_850,spinach.supernatant.data.median_880,spinach.supernatant.data.median_940,spinach.supernatant.data.median_365,spinach.supernatant.data.median_385,spinach.supernatant.data.median_450,spinach.supernatant.data.median_500,spinach.supernatant.data.median_530,spinach.supernatant.data.median_587,spinach.supernatant.data.median_632,spinach.sample_quality,spinach.xrf.data.elements,spinach.xrf.data.elements_ppm,spinach.xrf.data.elements_photons,spinach.veg_results.data.polyphenolsMgGae100gFw,spinach.veg_results.data.antioxidentsFrap,spinach.veg_results.data.proteinMgPer100g,spinach.spinachscan.median_365,spinach.spinachscan.median_385,spinach.spinachscan.median_450,spinach.spinachscan.median_500,spinach.spinachscan.median_530,spinach.spinachscan.median_587,spinach.spinachscan.median_632,spinach.spinachscan.median_850,spinach.spinachscan.median_880,spinach.spinachscan.median_940,food_Na,food_Mg,food_Al,food_Si,food_P,food_S,food_Cl,food_K,food_Ca,food_Mn,food_Fe,food_Ni,food_Cu,food_Zn,food_As,food_Pb,food_Se,food_Mo,soil_0_15_Na,soil_15_30_Na,soil_0_15_Mg,soil_15_30_Mg,soil_0_15_Al,soil_15_30_Al,soil_0_15_Si,soil_15_30_Si,soil_0_15_P,soil_15_30_P,soil_0_15_S,soil_15_30_S,soil_0_15_K,soil_15_30_K,soil_0_15_Ca,soil_15_30_Ca,soil_0_15_Ba,soil_15_30_Ba,soil_0_15_Ti,soil_15_30_Ti,soil_0_15_Cr,soil_15_30_Cr,soil_0_15_Mn,soil_15_30_Mn,soil_0_15_Fe,soil_15_30_Fe,soil_0_15_Ni,soil_15_30_Ni,soil_0_15_Cu,soil_15_30_Cu,soil_0_15_Zn,soil_15_30_Zn,soil_0_15_Pb,soil_15_30_Pb,soil_0_15_Rb,soil_15_30_Rb,soil_0_15_Sr,soil_15_30_Sr,soil_0_15_As,soil_15_30_As,soil_0_15_Se,soil_15_30_Se,soil_0_15_Mo,soil_15_30_Mo,bioScore
2018-11-19T12:27:51.283-08:00,11/16/18,IA,Jefferson,carrot,836,,,,,,danvers,organic nospray biological_amendments notill,,clay,high,0,3,18.16,96,00:00:00:02,1.61512,4.34017,10.579,9.81382,11.9988,17.1031,13.9877,-37.5921,-58.4594,-44.2182,7.67,4.45,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.09,4101.27,22646.07,16.58,1246.6,996.19,0,15259.11,4193.18,497.81,0.41,37.4,346.74,29484.86,50.1,114.11,148.76,24.67,73.05,2.33,108.29,144.53,17.69","3.857,7.259,164.921,1754.55,14.293,26.603,163.746,343.504,264.893,180.152,211.944,41.393,72.305,2752.27,77.646,50.079,50.212,2.116,2.115,0.423,13.376,19.243,8.99",,,,,,,,,,,,,,,,,,,,2018-11-20T10:21:20.513-05:00,23,3.90743,1.10698,3,-5.43291,-3.91592,3,2.79914,3.24691,2.57224,2.15605,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","852.63,1629.88,44.9,330.23,4933.42,2218.38,7079.54,0,32049.32,4294.41,33.74,29.38,8.5,4.21,31.09,0.08,-0.04,0.97,0.32","5.943,4.356,13.606,19.425,103.565,95.86,414.202,496.479,1754.46,385.298,52.427,88.331,147.21,78.191,76.496,0.15,0.15,0.13,5.57",5.24,1.97,75.21,0.89,orange,-0.1317445,-0.959819,0.6347125,-2.889845,-0.4990650000000001,31.476599999999998,40.95385,40.56925,41.50765,38.6963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.63,1629.88,44.9,330.23,4933.42,2218.38,7079.54,32049.32,4294.41,33.74,29.38,8.5,4.21,31.09,0.08,-0.04,0.97,0.32,-0.09,,4101.27,,22646.07,,16.58,,1246.6,,996.19,,15259.11,,4193.18,,497.81,,0.41,,37.4,,346.74,,29484.86,,50.1,,114.11,,148.76,,73.05,,108.29,,144.53,,24.67,,2.33,,17.69,,4
2018-11-19T12:27:09.638-08:00,11/16/18,IA,Jefferson,carrot,835,,,,,,danvers,organic nospray biological_amendments notill,,clay,high,0,3,15.82,96,00:00:00:02,1.8477,4.64865,11.182,9.70901,11.9804,17.0709,14.1426,-37.5872,-58.4671,-44.2304,6.44,3.74,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.22,3795.8,24836.35,16.64,1172.35,900.46,0,14933.43,2379.66,214.6,0.44,36.37,750.74,26196.98,49.76,100.15,132.87,23.64,223.66,2.97,105.93,133.57,19.83","4.105,6.323,149.826,1727.63,12.034,25.001,149.797,335.051,210.373,194.001,228.782,39.765,109.323,2643,79.074,46.562,47.582,3.352,3.388,0.472,13.082,17.74,9.416",,,,,,,,,,,,,,,,,,,,2018-11-20T10:13:41.365-05:00,40,3.93131,0.733367,3,-2.36211,-2.17706,1,2.1668,2.53109,1.64352,1.63746,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1562.2,651.32,44.54,289.85,4494.73,1766.57,9838.97,0,26052.72,3936.23,35.65,43.49,7.08,5.57,31.53,0.07,-0.06,1.09,-1.56","6.145,4.094,11.898,19.552,83.023,74.136,528.959,574.648,1398.53,369.513,52.466,91.649,146.812,79.487,77.996,0.13,0.14,0.16,5.36",2.31,1.34,47.59,0.9,orange,2.5436500000000004,2.546695,4.181725,2.96324,4.788855,41.30365,50.92315,43.508849999999995,43.25965,40.9388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.2,651.32,44.54,289.85,4494.73,1766.57,9838.97,26052.72,3936.23,35.65,43.49,7.08,5.57,31.53,0.07,-0.06,1.09,-1.56,0.22,,3795.8,,24836.35,,16.64,,1172.35,,900.46,,14933.43,,2379.66,,214.6,,0.44,,36.37,,750.74,,26196.98,,49.76,,100.15,,132.87,,223.66,,105.93,,133.57,,23.64,,2.97,,19.83,,4
2018-11-19T12:25:57.677-08:00,11/16/18,IA,Jefferson,carrot,834,,,,,,danvers,organic nospray biological_amendments notill,,clay,high,0,3,17.82,96,00:00:00:02,2.35366,5.3555,11.9306,9.86383,12.5906,17.6612,14.3268,-37.5929,-58.4311,-44.1992,6.63,3.85,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.2,4046.11,28254.7,17.38,1207.69,1228.75,0,15502.58,3262.97,194.89,0.45,38.65,798.04,26412.85,55.16,110.2,148.67,21.53,71.26,2.67,109.44,134.35,18.81","3.816,7.142,163.146,1921.3,14.362,32.822,146.567,348.598,229.781,197.561,232.931,41.825,114.357,2705.7,81.741,48.513,50.035,1.942,1.942,0.449,13.519,17.847,9.217",,,,,,,,,,,,,,,,,,,,2018-11-20T10:06:22.522-05:00,24,4.09142,0.992974,2.4787,-4.16372,-3.22076,3,2.62432,3.14349,2.76828,2.42993,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-6847.4,1184.08,63.91,560.8,5376.1,2790.7,14289.45,0,54958.73,7687.41,31.27,59.88,5.31,7.7,36.07,0.07,-0.07,1.36,1.14","8.721,6.382,22.222,29.087,137.807,134.043,832.724,834.986,2976.47,564.524,53.801,95.324,142.506,79.106,80.032,0.14,0.14,0.2,5.73",3.73,1.79,23.01,0.92,orange,-0.846995,-1.8660200000000002,-0.5980055,-3.797755,-1.0508479999999998,33.5302,41.0273,36.99995,34.73785,35.5743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6847.4,1184.08,63.91,560.8,5376.1,2790.7,14289.45,54958.73,7687.41,31.27,59.88,5.31,7.7,36.07,0.07,-0.07,1.36,1.14,0.2,,4046.11,,28254.7,,17.38,,1207.69,,1228.75,,15502.58,,3262.97,,194.89,,0.45,,38.65,,798.04,,26412.85,,55.16,,110.2,,148.67,,71.26,,109.44,,134.35,,21.53,,2.67,,18.81,,4
2018-11-19T12:22:41.161-08:00,11/16/18,IA,Jefferson,carrot,833,,,,,,danvers,organic nospray biological_amendments notill,,clay,high,0,3,24.75,96,00:00:00:02,1.80503,4.32582,9.88616,10.3176,12.4409,18.3574,15.1717,-37.5863,-58.4059,-44.1682,7.35,4.26,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.03,4110.62,25165.22,17.7,1201.51,1122.57,0,16201.19,4276.11,370.04,0.44,43.89,615.57,27551.97,64.87,122.11,147.87,16.1,65.41,3.19,102.66,138.21,19.7","4.141,7.398,172.69,2045.54,15.351,30.036,159.879,364.764,251.523,194.369,228.711,44.819,97.268,2714.63,87.628,50.318,50.114,1.62,1.623,0.49,12.676,18.376,9.385",,,,,,,,,,,,,,,,,,,,2018-11-20T08:51:48.220-05:00,40,4.0697,0.808393,3.97982,-4.3024,-3.53881,3,2.40545,2.15138,1.45539,1.68276,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-5150.71,2786.27,64.76,568.05,9219.03,3128.22,16353.49,0,56823.6,9113.02,24.67,15.61,7.47,5.68,41.91,0.14,0.25,1.26,0.82","8.71,6.857,22.57,27.833,191.513,141.075,934.286,908.762,3052.85,641.397,54.062,84.843,139.326,74.893,79.042,0.18,0.18,0.21,5.69",2.46,1.8,37.05,0.93,orange,-0.5209355,-1.078683,1.6200700000000001,1.152037,3.9296100000000003,41.468,48.9675,53.229,53.87435000000001,49.607150000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5150.71,2786.27,64.76,568.05,9219.03,3128.22,16353.49,56823.6,9113.02,24.67,15.61,7.47,5.68,41.91,0.14,0.25,1.26,0.82,0.03,,4110.62,,25165.22,,17.7,,1201.51,,1122.57,,16201.19,,4276.11,,370.04,,0.44,,43.89,,615.57,,27551.97,,64.87,,122.11,,147.87,,65.41,,102.66,,138.21,,16.1,,3.19,,19.7,,4
2018-11-15T11:33:24.847-08:00,11/15/18,IA,Jefferson,spinach,818,,,,,,Bloomsdale,organic nospray,,silty,low,0,3,17.86,96,00:00:00:02,4.11373,8.13385,18.3065,18.5365,22.2807,30.9652,26.6784,-37.5742,-58.3874,-44.1432,5.66,3.28,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.14,3402.1,19571.8,16.26,1126.48,1721.55,0,16460.77,5977.7,321.06,0.47,62.08,598.27,16959.17,62.14,127.75,159.96,14.87,40.4,2.38,89.87,143.75,20.16","4.744,5.892,138.102,2421.27,17.329,63.047,160.951,371.294,303.555,212.076,249.203,40.98,84.711,1512.4,95.495,50.366,51.78,1.345,1.337,0.427,11.1,19.136,9.509",9,22.3,96,00:00:00:02,3.91888,8.0364,19.4043,19.0644,22.3714,29.8039,26.7666,-37.6078,-58.4909,-44.2394,5.45,3.16,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.16,3434.54,16021.59,16.46,1190.09,2959.95,0,16619.43,7542.98,575.16,0.46,65.04,666.32,16860.17,61.76,131.28,158.61,9.14,72.65,2.64,87.37,140.61,19.55","4.69,6.243,140.785,2412.27,19.739,105.912,174.375,375.497,352.562,205.804,241.216,42.109,91.026,1509.49,94.934,51.235,51.673,1.329,1.346,0.447,10.795,18.705,9.396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20T08:46:08.284-05:00,4.05826,0.898185,3.95927,-24.2284,-35.8966,-56.3362,-6.80955,-3.92905,-4.01127,-5.9388,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","-16464.22,19806.21,162.06,1853.95,4423.22,4832.7,9074.5,0,59492.88,8006.98,63.54,352.07,8.3,5.37,51.69,0.18,0.5,2.94,1.89","9.521,11.994,28.85,124.121,138.976,216.284,630.507,668.305,3298.95,550.699,58.971,155.908,131.009,69.403,78.904,0.19,0.19,0.18,5.8",82.63,547.41,4.83,-3.133153333333333,-4.52684,-1.097002,-3.576773333333333,-2.0277766666666666,-4.933506666666666,-4.857146666666666,49.78823333333333,54.49209999999999,56.63543333333333,-16464.22,19806.21,162.06,1853.95,4423.22,4832.7,9074.5,59492.88,8006.98,63.54,352.07,8.3,5.37,51.69,0.18,0.5,2.94,1.89,0.14,-0.16,3402.1,3434.54,19571.8,16021.59,16.26,16.46,1126.48,1190.09,1721.55,2959.95,16460.77,16619.43,5977.7,7542.98,321.06,575.16,0.47,0.46,62.08,65.04,598.27,666.32,16959.17,16860.17,62.14,61.76,127.75,131.28,159.96,158.61,40.4,72.65,89.87,87.37,143.75,140.61,14.87,9.14,2.38,2.64,20.16,19.55,2
2018-11-15T11:32:37.089-08:00,11/15/18,IA,Jefferson,carrot,202,Everybody's,Flint Creek,,,,,certified_organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20T08:18:02.361-05:00,32,4.68935,1.2332,3,-1.79438,-0.957065,4,3.57918,4.10117,3.43255,3.07035,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1429.24,1057.66,41.31,296.54,4375.49,1743.56,5724.15,0,25258.22,3327.74,36.91,24.67,7.43,6.05,28.66,0.09,-0.06,1.06,-1.23","5.372,3.714,10.771,16.335,72.949,73.758,346.313,426.815,1374.67,324.04,53.024,87.142,140.026,75.355,72.417,0.15,0.15,0.17,5.41",4.23,1.75,26.51,0.9,orange,-0.6544555000000001,-1.2161235,-0.669139,-3.468485,-1.096702,39.08305,47.62535,47.962,49.000150000000005,41.32705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.24,1057.66,41.31,296.54,4375.49,1743.56,5724.15,25258.22,3327.74,36.91,24.67,7.43,6.05,28.66,0.09,-0.06,1.06,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2018-11-15T11:30:51.788-08:00,11/15/18,IA,Jefferson,carrot,204,Everybody's,Flint Creek,,,,,certified_organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20T08:41:09.295-05:00,32,3.99706,0.70044,2.96253,-4.71638,-5.25918,1,1.85875,2.16787,1.72676,1.68912,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","850.45,895.26,40.4,271.56,4940.87,1970.89,3359.64,0,21363.62,2881.45,37.72,28.05,7.34,5.9,27.41,0.08,-0.06,1.02,-1.26","5.167,3.494,9.821,16.921,92.495,77.241,250.19,357.055,1162.34,290.035,52.539,88.003,143.005,77.138,73.424,0.14,0.14,0.14,5.39",6.22,1.37,22.42,0.9,orange,0.20057750000000002,-0.2466315,0.2209455,-0.84593335,0.15515800000000002,40.6657,52.2059,53.5284,53.66675,44.4577,2018-07-18T15:00:54.204-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.45,895.26,40.4,271.56,4940.87,1970.89,3359.64,21363.62,2881.45,37.72,28.05,7.34,5.9,27.41,0.08,-0.06,1.02,-1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2018-11-15T11:27:11.388-08:00,11/15/18,IA,Jefferson,carrot,203,Everybody's,Flint Creek,,,,,certified_organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-20T08:32:54.067-05:00,38,4.05531,0.824964,3,-6.41811,-4.13481,4,2.74834,3.19144,2.14603,2.31094,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1180.2,1727.13,43.72,328.8,4284.34,2314.33,6112.53,0,31137.97,3918.63,35.08,22.59,7.52,5.71,28.85,0.07,0.1,1.08,-0.33","5.613,4.176,13.169,18.255,78.748,101.538,369.294,464.768,1708.68,357.949,52.878,86.663,142.716,76.771,73.88,0.11,0.11,0.17,5.52",1.52,1.72,130.32,0.9,orange,-0.9520280000000001,-1.92714,-2.012035,-3.9017,-2.621125,38.34385,50.4169,51.6929,52.4654,42.5382,2018-07-18T15:01:37.231-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.2,1727.13,43.72,328.8,4284.34,2314.33,6112.53,31137.97,3918.63,35.08,22.59,7.52,5.71,28.85,0.07,0.1,1.08,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2018-11-08T12:18:35.764-08:00,11/08/18,IA,Jefferson,carrot,600,,,,,,Napoli,organic biological_amendments scheduled_irrigation nospray,,clay,high,5,3,23.66,96,00:00:00:02,0.212516,2.24035,7.70967,6.63684,8.7938,13.2561,11.3834,-37.6151,-58.5156,-44.27,6.66,3.87,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.08,3302.03,20416.8,16.82,1355.43,1196.44,0,12612.73,1525.25,276.53,0.41,37.81,400.06,25544.27,51.79,100.3,109.15,12.25,56.57,1.01,60.72,98.24,14.5","3.797,5.546,147.491,1750.42,16.566,34.908,162.8,277.588,225.423,177.983,210.174,37.373,73.838,2365.04,82.566,46.044,44.132,1.35,1.354,0.318,7.584,12.895,8.447",9,15.36,96,00:00:00:02,0.402919,2.69564,9.00108,7.65666,10.4407,15.7261,13.696,-37.6129,-58.4958,-44.2561,4.31,2.5,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","0.14,3700.37,31222.97,15.69,1224.1,995.42,0,12625.35,508.69,211.31,0.41,29.71,276.24,32200.7,55.23,100.71,97.94,15.29,40.31,1.08,67.76,110.94,15.43","3.6,6.186,180.069,1684.45,12.913,25.297,146.785,277.333,191.358,176.929,209.177,39.791,67.804,2990.8,80.4,46.447,42.603,1.363,1.355,0.324,8.424,14.637,8.628",2018-11-14T08:43:20.108-05:00,21,4.6957,1.27355,3,-3.78551,-1.89072,4,3.34806,4.10427,2.9979,2.82974,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1634.06,469.96,39.9,257.77,4341.88,1652.12,3963.24,0,19312.99,2427.13,42.49,47.25,6.3,6.19,26.72,0.07,-0.01,1.01,0.44","4.523,3.01,8.931,16.594,61.088,65.412,265.131,352.708,1042.65,256.251,53.478,92.421,148.394,81.116,76.957,0.13,0.13,0.15,5.6",4.24,2.18,11.24,0.9,orange,0.093912,-0.43240600000000007,0.4720835,-2.080219,-0.631102,41.305,50.47,48.5223,49.0026,39.478899999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.06,469.96,39.9,257.77,4341.88,1652.12,3963.24,19312.99,2427.13,42.49,47.25,6.3,6.19,26.72,0.07,-0.01,1.01,0.44,-0.08,0.14,3302.03,3700.37,20416.8,31222.97,16.82,15.69,1355.43,1224.1,1196.44,995.42,12612.73,12625.35,1525.25,508.69,276.53,211.31,0.41,0.41,37.81,29.71,400.06,276.24,25544.27,32200.7,51.79,55.23,100.3,100.71,109.15,97.94,56.57,40.31,60.72,67.76,98.24,110.94,12.25,15.29,1.01,1.08,14.5,15.43,3
2018-11-08T12:14:24.462-08:00,11/08/18,IA,Jefferson,carrot,599,,,,,,Napoli,organic biological_amendments scheduled_irrigation nospray,,clay,high,5,3,27.67,96,00:00:00:02,1.15698,3.50783,9.5448,8.11068,10.1722,15.4,13.3027,-37.5991,-58.4579,-44.2318,6.41,3.72,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.15,3442.31,19894.27,17.27,1307.57,1239.04,0,12743.38,1161.48,387.8,0.38,39.55,397.91,25911.4,61.61,113.45,129.39,13.57,43.39,1.61,66.99,105.53,15.28","3.965,5.901,156.828,1881.53,16.409,35.767,168.566,280.763,210.753,165.733,195.703,38.465,73.974,2402.71,88.418,48.204,47.304,1.303,1.299,0.366,8.332,13.895,8.6",9,13.62,96,00:00:00:02,0.578509,2.68611,7.82412,6.45789,8.63715,13.4603,11.1714,-37.5969,-58.4762,-44.2377,4.53,2.63,"Na,Mg,Al,Si,P,S,Rh,K,Ca,Ba,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Rb,Sr,Mo","-0.26,3485.39,19381.16,16.9,1228.91,1151.11,0,11897.5,-250.97,146.38,0.39,41.37,354.68,26794.26,54.74,108.32,116.85,12.69,66.38,1.16,63.62,103.41,12.81","3.717,5.753,162.755,1818.63,13.864,32.858,172.413,257.59,180.803,168.853,200.108,40.202,70.552,2473.74,83.307,47.794,45.489,1.454,1.462,0.33,7.929,13.605,8.128",2018-11-14T08:37:34.260-05:00,20,3.85882,1.12846,2,-2.76744,-1.14742,5.00138,3.11067,3.87387,3.26293,2.87679,yes,"Na,Mg,Al,Si,P,S,Cl,Rh,K,Ca,Mn,Fe,Ni,Cu,Zn,As,Pb,Se,Mo","1425.07,85.17,41.28,257.59,4275.39,1747.52,6920.55,0,21243.73,2942.98,38.47,37.72,7.68,5.68,28.62,0.07,0.12,1.04,-0.76","5.639,3.454,9.506,17.576,57.014,71.335,398.501,469.501,1140.62,296.223,52.637,90.277,141.845,76.143,73.15,0.11,0.11,0.14,5.45",4.08,1.96,30.09,0.9,orange,1.6396199999999999,2.02162,3.6182049999999997,1.234075,3.8466449999999996,45.742549999999994,52.75975,46.07805,45.158550000000005,43.1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.07,85.17,41.28,257.59,4275.39,1747.52,6920.55,21243.73,2942.98,38.47,37.72,7.68,5.68,28.62,0.07,0.12,1.04,-0.76,-0.15,-0.26,3442.31,3485.39,19894.27,19381.16,17.27,16.9,1307.57,1228.91,1239.04,1151.11,12743.38,11897.5,1161.48,-250.97,387.8,146.38,0.38,0.39,39.55,41.37,397.91,354.68,25911.4,26794.26,61.61,54.74,113.45,108.32,129.39,116.85,43.39,66.38,66.99,63.62,105.53,103.41,13.57,12.69,1.61,1.16,15.28,12.81,3
